participant_number;RT;condition;block_number;task
48;872;distractor_absent;3;singleton
48;661;high;4;singleton
48;689;high;4;singleton
48;807;high;4;singleton
48;624;high;4;singleton
48;760;high;4;singleton
48;730;high;4;singleton
48;803;high;4;singleton
48;623;high;4;singleton
48;874;high;4;singleton
48;647;high;4;singleton
48;541;high;4;singleton
48;608;high;4;singleton
48;991;high;4;singleton
48;840;high;4;singleton
48;915;high;4;singleton
48;768;high;4;singleton
48;728;low;4;singleton
48;694;low;4;singleton
48;723;low;4;singleton
48;757;low;4;singleton
48;716;low;4;singleton
48;750;low;4;singleton
48;693;distractor_absent;4;singleton
48;712;distractor_absent;4;singleton
48;594;distractor_absent;4;singleton
48;765;distractor_absent;4;singleton
48;778;distractor_absent;4;singleton
48;783;distractor_absent;4;singleton
48;602;distractor_absent;4;singleton
48;713;distractor_absent;4;singleton
48;606;distractor_absent;4;singleton
48;636;distractor_absent;4;singleton
48;597;distractor_absent;4;singleton
48;619;distractor_absent;4;singleton
48;781;distractor_absent;4;singleton
48;709;distractor_absent;4;singleton
48;738;distractor_absent;4;singleton
48;639;distractor_absent;4;singleton
48;673;distractor_absent;4;singleton
48;625;distractor_absent;4;singleton
48;815;distractor_absent;4;singleton
48;651;distractor_absent;4;singleton
48;710;high;5;singleton
48;666;high;5;singleton
48;840;high;5;singleton
48;876;high;5;singleton
48;674;high;5;singleton
48;722;high;5;singleton
48;641;high;5;singleton
48;712;high;5;singleton
48;621;high;5;singleton
48;670;high;5;singleton
48;905;high;5;singleton
48;577;high;5;singleton
48;783;high;5;singleton
48;838;low;5;singleton
48;636;low;5;singleton
48;759;low;5;singleton
48;795;low;5;singleton
48;620;low;5;singleton
48;767;distractor_absent;5;singleton
48;650;distractor_absent;5;singleton
48;761;distractor_absent;5;singleton
48;711;distractor_absent;5;singleton
48;574;distractor_absent;5;singleton
48;689;distractor_absent;5;singleton
48;638;distractor_absent;5;singleton
48;752;distractor_absent;5;singleton
48;490;distractor_absent;5;singleton
48;773;distractor_absent;5;singleton
48;590;distractor_absent;5;singleton
48;729;distractor_absent;5;singleton
48;677;distractor_absent;5;singleton
48;778;distractor_absent;5;singleton
48;556;distractor_absent;5;singleton
48;754;distractor_absent;5;singleton
48;866;distractor_absent;5;singleton
48;733;distractor_absent;5;singleton
48;720;distractor_absent;5;singleton
48;691;high;6;singleton
48;716;high;6;singleton
48;676;high;6;singleton
48;707;high;6;singleton
48;788;high;6;singleton
48;687;high;6;singleton
48;736;high;6;singleton
48;721;high;6;singleton
48;675;high;6;singleton
48;704;high;6;singleton
48;759;high;6;singleton
48;678;high;6;singleton
48;629;high;6;singleton
48;724;high;6;singleton
48;631;high;6;singleton
48;793;low;6;singleton
48;829;low;6;singleton
48;997;low;6;singleton
48;617;low;6;singleton
48;865;low;6;singleton
48;878;low;6;singleton
48;699;distractor_absent;6;singleton
48;648;distractor_absent;6;singleton
48;655;distractor_absent;6;singleton
48;779;distractor_absent;6;singleton
48;727;distractor_absent;6;singleton
48;609;distractor_absent;6;singleton
48;681;distractor_absent;6;singleton
48;607;distractor_absent;6;singleton
48;621;distractor_absent;6;singleton
48;713;distractor_absent;6;singleton
48;655;distractor_absent;6;singleton
48;748;distractor_absent;6;singleton
